@relation AirQualityUCI-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Date {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute Time {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute CO(GT) numeric
@attribute PT08S1(CO) numeric
@attribute C6H6(GT) numeric
@attribute PT08S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08S4(NO2) numeric
@attribute PT08S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
10,13,0.313559,0.582915,0.358491,0.54178,0.27759,0.061415,0.322485,0.654676,0.638141,0.6,0.537107,1.7148
10,14,0.305085,0.58435,0.349057,0.532496,0.265403,0.06438,0.325444,0.666367,0.600348,0.617204,0.501887,1.7101
10,15,0.305085,0.595118,0.34434,0.529219,0.245768,0.06438,0.325444,0.64973,0.585143,0.608602,0.510692,1.6928
10,16,0.457627,0.692749,0.433962,0.607865,0.369668,0.04532,0.399408,0.708633,0.661164,0.619355,0.495597,1.7017
10,17,0.449153,0.7229,0.466981,0.635172,0.333108,0.047861,0.443787,0.730665,0.775847,0.604301,0.499371,1.634
10,18,0.70339,0.833453,0.627358,0.758056,0.463101,0.021601,0.476331,0.870054,0.874891,0.563441,0.567296,1.6276
10,19,0.567797,0.742283,0.550314,0.70071,0.375085,0.031766,0.393491,0.803957,0.771937,0.541935,0.615094,1.6457
10,20,0.372881,0.60804,0.399371,0.578919,0.314827,0.055909,0.346154,0.660522,0.683753,0.52043,0.67044,1.6616
10,21,0.20339,0.433597,0.213836,0.395412,0.199729,0.108852,0.263314,0.497302,0.515204,0.498925,0.715723,1.6556
10,22,0.127119,0.348169,0.150943,0.317859,0.109682,0.146972,0.213018,0.427608,0.430061,0.496774,0.710692,1.6319
10,23,0.135593,0.366834,0.152516,0.32059,0.131347,0.144854,0.210059,0.430755,0.426151,0.477419,0.740881,1.6009
10,0,0.135593,0.35822,0.157233,0.32769,0.134733,0.148666,0.204142,0.434802,0.39748,0.47957,0.72327,1.583
10,1,0.084746,0.248385,0.092767,0.234844,0.088016,0.199068,0.162722,0.38759,0.314944,0.468817,0.733333,1.5544
10,2,0.076271,0.245513,0.092767,0.23539,0.097495,0.202457,0.14497,0.389838,0.301477,0.451613,0.76478,1.5331
10,3,0.059322,0.212491,0.070755,0.198252,?,0.224481,?,0.370054,0.279322,0.455914,0.740881,1.5139
10,4,?,0.188801,0.061321,0.179683,0.062288,0.232952,0.118343,0.355216,0.267159,0.462366,0.725786,1.5125
10,5,0.050847,0.199569,0.070755,0.196068,0.084631,0.234646,0.121302,0.373201,0.269765,0.430108,0.791195,1.4834
10,6,0.09322,0.281407,0.117925,0.272529,0.145565,0.170267,0.147929,0.414568,0.33927,0.430108,0.793711,1.4927
10,7,0.186441,0.402728,0.212264,0.393774,0.265403,0.1169,0.186391,0.516187,0.410078,0.419355,0.825157,1.491
10,8,0.245763,0.4458,0.25,0.434735,0.344617,0.094452,0.198225,0.540468,0.466116,0.432258,0.8,1.5048
10,9,0.271186,0.50682,0.295597,0.481704,0.352742,0.078357,0.263314,0.576439,0.544744,0.475269,0.71195,1.5374
10,10,0.228814,0.480976,0.245283,0.430366,0.317536,0.093181,0.266272,0.528777,0.527802,0.505376,0.656604,1.5696
10,11,0.245763,0.508973,0.253145,0.439104,0.297224,0.089792,0.295858,0.533723,0.5404,0.541935,0.607547,1.6169
10,12,0.279661,0.55061,0.303459,0.48935,0.278944,0.077086,0.343195,0.585881,0.591659,0.578495,0.543396,1.6356
10,13,0.245763,0.487437,0.264151,0.449481,0.21327,0.089369,0.322485,0.554856,0.526064,0.587097,0.52327,1.6275
10,14,0.186441,0.404882,0.194969,0.373566,0.154367,0.121559,0.292899,0.47527,0.455691,0.602151,0.47673,1.5724
10,15,0.254237,0.486001,0.246855,0.431458,0.245768,0.102499,0.346154,0.538669,0.492181,0.621505,0.440252,1.549
10,16,0.245763,0.486001,0.25,0.435827,0.242383,0.102922,0.33432,0.53777,0.476542,0.625806,0.425157,1.5246
10,17,0.271186,0.512563,0.254717,0.440197,0.283006,0.096146,0.349112,0.550809,0.490877,0.591398,0.491824,1.5641
10,18,0.330508,0.594401,0.328616,0.513927,0.320244,0.071156,0.33432,0.617806,0.568636,0.541935,0.612579,1.6376
10,19,0.381356,0.638909,0.361635,0.545057,0.354773,0.062262,0.343195,0.658723,0.60556,0.51828,0.684277,1.6763
10,20,0.338983,0.549892,0.27673,0.463135,0.310088,0.083863,0.340237,0.585432,0.518679,0.505376,0.735849,1.7228
10,21,0.186441,0.417803,0.190252,0.367013,0.171293,0.120712,0.278107,0.502248,0.433536,0.492473,0.755975,1.7058
10,22,0.211864,0.466619,0.227987,0.411251,0.190251,0.10377,0.257396,0.527878,0.471764,0.477419,0.771069,1.6599
10,23,0.211864,0.470208,0.204403,0.385035,0.182126,0.115205,0.242604,0.489209,0.46742,0.470968,0.758491,1.6109
10,0,0.237288,0.502513,0.242138,0.427089,0.211916,0.106311,0.281065,0.535072,0.477845,0.464516,0.766038,1.5891
10,1,0.169492,0.371859,0.183962,0.359913,0.152336,0.130877,0.195266,0.481115,0.396177,0.460215,0.773585,1.5851
10,2,0.169492,0.364681,0.169811,0.343528,0.163169,0.131724,0.189349,0.461331,0.392268,0.458065,0.78239,1.5959
10,3,0.118644,0.289304,0.130503,0.291098,?,0.158407,?,0.432104,0.337098,0.455914,0.778616,1.5746
10,4,?,0.278536,0.108491,0.257783,0.094787,0.173232,0.14497,0.411871,0.31755,0.443011,0.812579,1.5704
10,5,0.110169,0.294329,0.133648,0.296013,0.092756,0.153325,0.136095,0.428058,0.326238,0.427957,0.832704,1.5441
10,6,0.09322,0.274228,0.116352,0.271436,0.121869,0.163914,0.133136,0.404676,0.323197,0.412903,0.87044,1.532
10,7,0.118644,0.279971,0.125786,0.283452,0.131347,0.161796,0.136095,0.418165,0.331451,0.417204,0.847799,1.5174
10,8,0.067797,0.19598,0.073899,0.203168,0.071767,0.224905,0.127219,0.363309,0.286273,0.470968,0.72327,1.5401
10,9,0.110169,0.31084,0.121069,0.277444,0.117129,0.173655,0.168639,0.416367,0.338836,0.451613,0.76478,1.5366
10,10,0.169492,0.362527,0.150943,0.318405,0.178741,0.143583,0.242604,0.445594,0.397915,0.501075,0.660377,1.5547
10,11,0.127119,0.314429,0.130503,0.29219,0.119838,0.168996,0.207101,0.411871,0.348393,0.569892,0.518239,1.5363
10,12,0.118644,0.304379,0.117925,0.272529,0.102911,0.179161,0.195266,0.395683,0.321894,0.578495,0.501887,1.5295
10,13,0.084746,0.25341,0.091195,0.231567,0.062965,0.207116,0.147929,0.370953,0.262381,0.584946,0.471698,1.4874
10,14,0.110169,0.295047,0.11478,0.268706,0.10088,0.18382,0.201183,0.391187,0.28497,0.574194,0.486792,1.4819
10,15,0.161017,0.385499,0.157233,0.32769,0.154367,0.146125,0.260355,0.443345,0.358384,0.584946,0.48805,1.5249
10,16,0.161017,0.389088,0.150943,0.317859,0.16046,0.147395,0.251479,0.441547,0.364466,0.610753,0.449057,1.5278
10,17,0.20339,0.452261,0.183962,0.360459,0.205823,0.123676,0.286982,0.485612,0.405734,0.578495,0.514465,1.563
10,18,0.355932,0.599426,0.31761,0.50355,0.318213,0.076662,0.372781,0.594874,0.539965,0.533333,0.608805,1.5885
10,19,0.432203,0.651831,0.380503,0.560896,0.358835,0.060144,0.369822,0.638489,0.853171,0.507527,0.675472,1.6117
10,20,0.279661,0.486001,0.243711,0.428727,0.252539,0.104193,0.286982,0.523831,0.754996,0.509677,0.67673,1.619
10,21,0.101695,0.264178,0.113208,0.265429,0.098172,0.180008,0.207101,0.399281,0.501303,0.496774,0.681761,1.5748
10,22,0.09322,0.260589,0.110063,0.260513,0.078538,0.188903,0.177515,0.404227,0.430495,0.475269,0.71195,1.535
10,23,0.135593,0.311558,0.139937,0.303113,0.121192,0.158831,0.177515,0.434353,0.456994,0.436559,0.783648,1.5038
10,0,0.135593,0.304379,0.138365,0.302021,0.140149,0.157984,0.180473,0.433903,0.446568,0.425806,0.794969,1.4758
10,1,0.110169,0.26346,0.111635,0.262698,0.111713,0.179161,0.159763,0.415018,0.380539,0.404301,0.832704,1.4393
10,2,0.067797,0.175162,0.06761,0.192245,0.074475,0.235493,0.12426,0.360612,0.309296,0.395699,0.833962,1.4056
10,3,0.050847,0.162958,0.062893,0.181322,?,0.240152,?,0.343525,0.276716,0.372043,0.877987,1.3735
10,4,?,0.168701,0.066038,0.188968,0.071767,0.234223,0.10355,0.345324,0.281929,0.374194,0.872956,1.37
10,5,0.067797,0.210337,0.091195,0.231021,0.121192,0.202457,0.136095,0.378147,0.344049,0.389247,0.851572,1.4029
10,6,0.09322,0.267767,0.111635,0.26379,0.169939,0.180856,0.168639,0.39973,0.376195,0.380645,0.885535,1.417
10,7,0.262712,0.480258,0.289308,0.47515,0.351388,0.086828,0.221893,0.552608,0.584275,0.384946,0.844025,1.3772
10,8,0.364407,0.557071,0.391509,0.571273,0.43805,0.061415,0.254438,0.650629,0.612511,0.391398,0.818868,1.3644
10,9,0.288136,0.478823,0.294025,0.480066,0.348003,0.088522,0.322485,0.540917,0.583406,0.443011,0.718239,1.414
10,10,0.262712,0.480976,0.305031,0.491535,0.328368,0.083016,0.331361,0.566996,0.599479,0.48172,0.641509,1.4346
10,11,0.245763,0.472362,0.284591,0.470781,0.356804,0.085557,0.313609,0.535522,0.572546,0.455914,0.716981,1.4706
10,12,0.288136,0.505384,0.312893,0.499727,0.381178,0.074545,0.322485,0.571043,0.589053,0.470968,0.68805,1.4805
10,13,0.330508,0.567839,0.388365,0.569088,0.376439,0.054638,0.366864,0.638489,0.656386,0.501075,0.631447,1.4928
10,14,0.313559,0.579325,0.361635,0.544511,0.383209,0.057179,0.340237,0.627698,0.630321,0.503226,0.650314,1.5398
10,15,0.347458,0.620962,0.399371,0.577826,0.40826,0.04659,0.346154,0.666817,0.661599,0.505376,0.650314,1.5551
10,16,0.415254,0.672649,0.501572,0.663026,0.44956,0.029648,0.363905,0.730665,0.705474,0.505376,0.664151,1.5784
10,17,0.661017,0.839196,0.726415,0.826871,0.549763,0.003388,0.461538,0.939748,0.844049,0.507527,0.662893,1.592
10,18,0.70339,0.844939,0.698113,0.807755,0.580907,0.007624,0.434911,0.906475,0.818853,0.492473,0.700629,1.5987
10,19,0.669492,0.787509,0.643082,0.770071,0.553825,0.012706,0.39645,0.86241,0.775847,0.470968,0.74717,1.5882
10,20,0.533898,0.67552,0.509434,0.670126,0.501016,0.033037,0.325444,0.754946,0.682016,0.455914,0.78239,1.5805
10,21,0.288136,0.482412,0.298742,0.486073,0.331754,0.080051,0.251479,0.564299,0.531277,0.43871,0.807547,1.5461
10,22,0.288136,0.478105,0.306604,0.492627,0.312796,0.07751,0.236686,0.56295,0.500434,0.421505,0.83522,1.5226
10,23,0.152542,0.305815,0.166667,0.339705,0.173324,0.143583,0.192308,0.421313,0.386186,0.43871,0.769811,1.487
10,0,0.177966,0.338837,0.190252,0.367559,0.209208,0.127912,0.195266,0.454586,0.381407,0.406452,0.841509,1.4582
10,1,0.127119,0.245513,0.124214,0.282359,0.155044,0.175773,0.171598,0.382194,0.3245,0.402151,0.826415,1.4258
10,2,0.076271,0.190237,0.084906,0.221191,0.084631,0.211775,0.136095,0.350719,0.271937,0.374194,0.871698,1.3782
10,3,0.076271,0.184494,0.084906,0.220644,?,0.210928,?,0.345324,0.274109,0.369892,0.877987,1.3605
10,4,?,0.146447,0.066038,0.187329,0.0826,0.243541,0.118343,0.326439,0.251086,0.363441,0.864151,1.3197
10,5,0.067797,0.183058,0.091195,0.23266,0.092079,0.217281,0.130178,0.361511,0.26629,0.35914,0.883019,1.3312
10,6,0.110169,0.23977,0.133648,0.294921,0.153013,0.172808,0.153846,0.392986,0.319288,0.378495,0.85283,1.3591
10,7,0.245763,0.445083,0.292453,0.478973,0.257955,0.105887,0.236686,0.550809,0.450912,0.389247,0.838994,1.3872
10,8,0.372881,0.534817,0.391509,0.571273,0.392011,0.062262,0.269231,0.647032,0.552997,0.391398,0.838994,1.3991
10,9,0.313559,0.474515,0.306604,0.492627,0.367637,0.08471,0.275148,0.553058,0.537359,0.421505,0.772327,1.4202
10,10,0.279661,0.478105,0.325472,0.51065,0.400135,0.080051,0.349112,0.570594,0.551694,0.434409,0.734591,1.4103
10,11,0.288136,0.504666,0.314465,0.500273,0.406229,0.083016,0.384615,0.554406,0.581668,0.473118,0.664151,1.4409
10,12,0.364407,0.595836,0.418239,0.594211,0.421124,0.056332,0.426036,0.665468,0.664205,0.526882,0.569811,1.4737
10,13,0.330508,0.547021,0.369497,0.551611,0.368314,0.068615,0.45858,0.594874,0.646394,0.569892,0.47673,1.4378
10,14,0.372881,0.608758,0.413522,0.590934,0.402844,0.054638,0.461538,0.670863,0.679844,0.576344,0.491824,1.4942
10,15,0.440678,0.688442,0.484277,0.649918,0.464455,0.041084,0.511834,0.725719,0.729366,0.576344,0.513208,1.5522
10,16,0.483051,0.733668,0.514151,0.672856,0.513202,0.034731,0.485207,0.755845,0.756733,0.556989,0.576101,1.6211
10,17,0.70339,0.843503,0.720126,0.823048,0.620176,0.010589,0.547337,0.939748,0.842745,0.539785,0.622642,1.651
10,18,0.79661,0.90524,0.81761,0.886947,0.643196,0.001271,0.526627,1,0.934405,0.524731,0.657862,1.6579
10,19,0.516949,0.730079,0.573899,0.718733,0.462424,0.026684,0.390533,0.788669,0.799739,0.51828,0.651572,1.6071
10,20,0.415254,0.587222,0.375786,0.557619,0.37847,0.061838,0.369822,0.634442,0.658123,0.526882,0.61761,1.5829
10,21,0.169492,0.307968,0.152516,0.321682,0.16046,0.15629,0.275148,0.429406,0.421807,0.492473,0.606289,1.4098
10,22,0.110169,0.292893,0.122642,0.279629,0.117129,0.184668,0.227811,0.41232,0.357081,0.466667,0.685535,1.4524
10,23,0.127119,0.307251,0.116352,0.270344,0.113067,0.174502,0.224852,0.42446,0.315812,0.421505,0.875472,1.5855
10,0,0.161017,0.350323,0.143082,0.308575,0.144211,0.153748,0.230769,0.457734,0.334926,0.419355,0.896855,1.6062
10,1,0.09322,0.251974,0.08805,0.227198,0.076506,0.196527,0.192308,0.397482,0.280626,0.415054,0.906918,1.6066
10,2,0.059322,0.21967,0.06761,0.191699,0.062288,0.228293,0.174556,0.382194,0.262381,0.415054,0.903145,1.6012
10,3,0.042373,0.200287,0.059748,0.177499,?,0.233799,?,0.373201,0.252824,0.410753,0.913208,1.5856
10,4,?,0.178033,0.04717,0.149099,0.05281,0.264295,0.14497,0.356115,0.245439,0.406452,0.903145,1.5521
10,5,0.050847,0.22972,0.078616,0.209721,0.088016,0.216434,0.159763,0.388939,0.280191,0.402151,0.906918,1.5447
10,6,0.135593,0.371141,0.163522,0.335336,0.198375,0.135112,0.195266,0.474371,0.387489,0.419355,0.875472,1.5723
10,7,0.279661,0.555635,0.322327,0.507919,0.34868,0.076239,0.292899,0.643885,0.505213,0.427957,0.836478,1.5527
10,8,0.40678,0.587222,0.446541,0.618241,0.374408,0.055909,0.346154,0.705036,0.562554,0.427957,0.825157,1.5281
10,9,0.220339,0.389088,0.198113,0.377936,0.2891,0.123676,0.313609,0.495054,0.434839,0.432258,0.815094,1.5343
10,10,0.262712,0.452979,0.251572,0.436374,0.37847,0.111393,0.384615,0.531924,0.492181,0.464516,0.706918,1.4854
10,11,0.220339,0.374731,0.232704,0.41562,0.287745,0.122406,0.378698,0.501349,0.464813,0.492473,0.612579,1.4267
10,12,0.262712,0.407035,0.262579,0.447843,0.299932,0.109276,0.37574,0.534173,0.472198,0.486022,0.621384,1.4142
10,13,0.338983,0.505384,0.341195,0.525396,0.362898,0.076239,0.340237,0.616906,0.520851,0.460215,0.728302,1.506
10,14,0.29661,0.497487,0.290881,0.476789,0.375085,0.091063,0.346154,0.580486,0.46742,0.43871,0.842767,1.6045
10,15,0.228814,0.366116,0.226415,0.40852,0.249154,0.127488,0.328402,0.505396,0.406603,0.462366,0.761006,1.5675
10,16,0.169492,0.338119,0.209119,0.389405,0.172647,0.137654,0.295858,0.493705,0.394874,0.468817,0.70566,1.5066
10,17,0.194915,0.361091,0.246855,0.431458,0.178741,0.121135,0.292899,0.521583,0.42311,0.470968,0.680503,1.4622
10,18,0.29661,0.430725,0.323899,0.509011,0.271496,0.094028,0.337278,0.594874,0.486533,0.453763,0.719497,1.4592
10,19,0.211864,0.392678,0.259434,0.445112,0.184834,0.112241,0.292899,0.531025,0.437446,0.455914,0.733333,1.4977
10,20,0.228814,0.385499,0.238994,0.42272,0.227488,0.111817,0.272189,0.509892,0.456994,0.432258,0.78239,1.4776
10,21,0.110169,0.246231,0.124214,0.281267,0.117806,0.180432,0.215976,0.400629,0.341008,0.423656,0.779874,1.4396
10,22,0.084746,0.205312,0.089623,0.229383,0.106297,0.220246,0.198225,0.367806,0.294092,0.419355,0.763522,1.3969
10,23,0.101695,0.230438,0.108491,0.259421,0.098172,0.200762,0.171598,0.376349,0.292354,0.384946,0.838994,1.3721
10,0,0.067797,0.153625,0.069182,0.192245,0.065674,0.2554,0.16568,0.330935,0.246742,0.404301,0.789937,1.3749
10,1,0.076271,0.184494,0.080189,0.213545,0.064997,0.235493,0.14497,0.34982,0.253692,0.378495,0.844025,1.3519
10,2,0.067797,0.157215,0.06761,0.191699,0.072444,0.244388,0.127219,0.336331,0.238488,0.35914,0.874214,1.3169
10,3,0.050847,0.167983,0.064465,0.186237,?,0.250318,?,0.326439,0.241095,0.35914,0.886792,1.3286
10,4,?,0.137114,0.058176,0.173129,0.074475,0.260059,0.115385,0.322392,0.227194,0.354839,0.889308,1.3156
10,5,0.059322,0.185212,0.080189,0.214637,0.109005,0.224058,0.136095,0.348921,0.262381,0.367742,0.865409,1.3382
10,6,0.127119,0.292893,0.15566,0.324413,0.219364,0.161372,0.174556,0.429406,0.344049,0.374194,0.855346,1.3502
10,7,0.279661,0.488873,0.312893,0.498635,0.431957,0.086828,0.254438,0.57464,0.486533,0.378495,0.845283,1.3558
10,8,0.364407,0.541278,0.404088,0.582196,0.496953,0.06565,0.295858,0.63759,0.567767,0.384946,0.845283,1.3751
10,9,0.288136,0.462312,0.312893,0.498635,0.450237,0.087675,0.281065,0.540018,0.526064,0.4,0.812579,1.3886
10,10,0.279661,0.480258,0.322327,0.508465,0.457007,0.086404,0.337278,0.552608,0.555169,0.44086,0.718239,1.4047
10,11,0.194915,0.336683,0.190252,0.368105,0.286391,0.134265,0.325444,0.441097,0.440921,0.47957,0.615094,1.3762
10,12,0.186441,0.353195,0.204403,0.385035,0.234936,0.128335,0.292899,0.46268,0.416594,0.483871,0.605031,1.3792
10,13,0.211864,0.371859,0.226415,0.40852,0.223426,0.121559,0.286982,0.489658,0.423545,0.505376,0.558491,1.3669
10,14,0.237288,0.440057,0.273585,0.459312,0.27759,0.105464,0.328402,0.530576,0.469157,0.501075,0.583648,1.4015
10,15,0.364407,0.594401,0.40566,0.583288,0.425863,0.056332,0.35503,0.647482,0.619027,0.486022,0.67673,1.5204
10,16,0.415254,0.627423,0.416667,0.593665,0.457007,0.05252,0.405325,0.641187,0.651173,0.498925,0.662893,1.5463
10,17,0.542373,0.707825,0.553459,0.703441,0.513879,0.03219,0.434911,0.773381,0.708514,0.488172,0.689308,1.5522
10,18,0.491525,0.585786,0.441824,0.614418,0.438727,0.061838,0.39645,0.692896,0.629453,0.477419,0.72327,1.5656
10,19,0.220339,0.353912,0.221698,0.403605,0.176032,0.125794,0.298817,0.472572,0.428758,0.464516,0.695597,1.4594
10,20,0.20339,0.358938,0.193396,0.372474,0.196344,0.139348,0.325444,0.454586,0.407906,0.458065,0.689308,1.4282
10,21,0.118644,0.244795,0.102201,0.249044,0.118483,0.204574,0.254438,0.373651,0.311034,0.473118,0.649057,1.4152
10,22,0.076271,0.198851,0.073899,0.202622,0.068382,0.240576,0.180473,0.348921,0.244136,0.47957,0.644025,1.4263
10,23,0.09322,0.217516,0.083333,0.217914,0.084631,0.228717,0.198225,0.350719,0.254561,0.473118,0.671698,1.4543
10,0,0.076271,0.200287,0.066038,0.187875,0.079215,0.2554,0.186391,0.348471,0.220678,0.468817,0.700629,1.4905
10,1,0.059322,0.166547,0.044025,0.143091,0.054841,0.296908,0.142012,0.331385,0.169852,0.432258,0.823899,1.5441
10,2,0.042373,0.155779,0.037736,0.129984,0.042654,0.318086,0.121302,0.330486,0.153345,0.436559,0.812579,1.5463
10,3,0.042373,0.15865,0.033019,0.11633,?,0.326133,?,0.325989,0.155517,0.443011,0.808805,1.5664
10,4,?,0.177315,0.040881,0.138176,0.055518,0.291402,0.159763,0.340378,0.202433,0.432258,0.847799,1.5907
10,5,0.084746,0.259871,0.09434,0.236483,0.134056,0.202033,0.198225,0.395234,0.275847,0.43871,0.845283,1.6112
10,6,0.101695,0.302943,0.119497,0.276352,0.162492,0.176197,0.263314,0.41277,0.327976,0.455914,0.784906,1.5844
10,7,0.237288,0.476669,0.248428,0.434189,0.246445,0.106734,0.322485,0.547662,0.428758,0.475269,0.725786,1.5643
10,8,0.305085,0.519024,0.356918,0.540142,0.272173,0.069039,0.360947,0.626799,0.512163,0.488172,0.698113,1.5692
10,9,0.245763,0.430007,0.259434,0.444566,0.2891,0.103346,0.346154,0.53732,0.459166,0.511828,0.661635,1.6021
10,10,0.110169,0.281407,0.130503,0.291644,0.113067,0.174926,0.221893,0.411871,0.309731,0.546237,0.610063,1.6515
10,11,0.211864,0.465901,0.216981,0.398689,0.282329,0.119441,0.292899,0.532824,0.370113,0.466667,0.903145,1.8538
10,12,0.347458,0.628859,0.389937,0.570726,0.406906,0.057603,0.337278,0.702788,0.49609,0.475269,0.972327,2.0224
10,13,0.423729,0.557789,0.350629,0.534134,0.397427,0.068615,0.399408,0.643885,0.488705,0.475269,0.918239,1.9184
10,14,0.457627,0.62168,0.408805,0.586565,0.476642,0.05972,0.476331,0.707734,0.509123,0.464516,0.918239,1.8669
10,15,0.372881,0.496052,0.283019,0.470235,0.399458,0.099958,0.420118,0.582734,0.449175,0.475269,0.879245,1.85
10,16,0.220339,0.407035,0.216981,0.398689,0.205146,0.124524,0.343195,0.50045,0.43093,0.473118,0.832704,1.751
10,17,0.254237,0.461594,0.289308,0.47515,0.249831,0.096569,0.393491,0.564748,0.482624,0.475269,0.793711,1.6893
10,18,0.347458,0.50682,0.327044,0.513381,0.313473,0.083439,0.37574,0.588579,0.525195,0.470968,0.806289,1.693
10,19,0.254237,0.346734,0.201258,0.381759,0.262695,0.137654,0.372781,0.467626,0.382711,0.434409,0.826415,1.5583
10,20,0.135593,0.231156,0.103774,0.251229,0.152336,0.214316,0.298817,0.370504,0.292789,0.447312,0.769811,1.5259
10,21,0.144068,0.280689,0.108491,0.258329,0.190928,0.20288,0.337278,0.388489,0.297133,0.412903,0.844025,1.4919
10,22,0.135593,0.267767,0.113208,0.265429,0.141503,0.199492,0.275148,0.386241,0.281494,0.408602,0.864151,1.5081
10,23,0.169492,0.323044,0.141509,0.30639,0.199729,0.166878,0.310651,0.421763,0.330582,0.412903,0.881761,1.5569
10,0,0.194915,0.341709,0.154088,0.322228,0.23629,0.155866,0.313609,0.435701,0.337967,0.412903,0.889308,1.5643
10,1,0.144068,0.269921,0.106918,0.255598,0.174001,0.194833,0.272189,0.38759,0.286707,0.404301,0.898113,1.5372
10,2,0.118644,0.264178,0.100629,0.245767,0.143534,0.196527,0.242604,0.381745,0.28106,0.404301,0.908176,1.551
10,3,0.110169,0.238335,0.091195,0.230475,?,0.206269,?,0.374101,0.2702,0.402151,0.909434,1.5418
10,4,?,0.203877,0.083333,0.219006,0.115775,0.213469,0.207101,0.369155,0.265856,0.404301,0.88805,1.5238
10,5,0.076271,0.197416,0.083333,0.21846,0.128639,0.226599,0.218935,0.366906,0.262381,0.4,0.886792,1.503
10,6,0.110169,0.245513,0.121069,0.277444,0.159106,0.186362,0.236686,0.405576,0.295395,0.402151,0.877987,1.4978
10,7,0.194915,0.360373,0.212264,0.393228,0.278267,0.127065,0.272189,0.49955,0.377498,0.402151,0.88805,1.5115
10,8,0.254237,0.398421,0.240566,0.424358,0.306703,0.111393,0.295858,0.526978,0.410078,0.404301,0.889308,1.5253
10,9,0.245763,0.401292,0.224843,0.40852,0.332431,0.114358,0.307692,0.505396,0.425717,0.415054,0.881761,1.5593
10,10,0.220339,0.414214,0.22327,0.405789,0.324983,0.116053,0.313609,0.496853,0.438749,0.427957,0.847799,1.5706
10,11,0.330508,0.519742,0.31761,0.50355,0.404198,0.084286,0.443787,0.581835,0.538662,0.496774,0.69434,1.6015
10,12,0.305085,0.488155,0.292453,0.478427,0.324306,0.09191,0.467456,0.573291,0.526933,0.522581,0.649057,1.6261
10,13,0.279661,0.46949,0.27044,0.456035,0.273527,0.09784,0.387574,0.564299,0.511729,0.526882,0.65283,1.6596
10,14,0.279661,0.46949,0.264151,0.450573,0.282329,0.100805,0.428994,0.553058,0.519548,0.548387,0.605031,1.645
10,15,0.262712,0.478823,0.256289,0.441289,0.260664,0.102499,0.393491,0.551259,0.509991,0.546237,0.61761,1.664
10,16,0.322034,0.536253,0.298742,0.485527,0.310765,0.086404,0.393491,0.592626,0.530408,0.533333,0.659119,1.7014
10,17,0.305085,0.529792,0.292453,0.478973,0.332431,0.087251,0.37574,0.584083,0.523023,0.52043,0.693082,1.7055
10,18,0.355932,0.569275,0.350629,0.534681,0.358835,0.069462,0.340237,0.63714,0.553866,0.505376,0.739623,1.7305
10,19,0.40678,0.607322,0.396226,0.575642,0.392011,0.062685,0.337278,0.658273,0.577758,0.496774,0.732075,1.6755
10,20,0.330508,0.482412,0.27673,0.462589,0.333108,0.096993,0.316568,0.554856,0.50391,0.488172,0.71195,1.6001
10,21,0.228814,0.387653,0.215409,0.397051,0.264049,0.122829,0.278107,0.497752,0.43788,0.47957,0.699371,1.5379
10,22,0.194915,0.338837,0.158805,0.328236,0.209208,0.155019,0.260355,0.444245,0.374023,0.473118,0.72327,1.5548
10,23,0.152542,0.325197,0.133648,0.295467,0.158429,0.178738,0.236686,0.424011,0.322328,0.460215,0.76478,1.5711
10,0,0.161017,0.307968,0.122642,0.279629,0.181449,0.184244,0.248521,0.423112,0.311903,0.455914,0.769811,1.5578
10,1,0.118644,0.233309,0.08805,0.227198,0.133378,0.216434,0.207101,0.392986,0.262381,0.464516,0.74717,1.5563
10,2,0.101695,0.234027,0.099057,0.243037,0.097495,0.21008,0.174556,0.401978,0.256299,0.464516,0.742138,1.5484
10,3,0.076271,0.194544,0.070755,0.196068,?,0.246929,?,0.37545,0.216768,0.468817,0.744654,1.5673
10,4,?,0.141421,0.040881,0.134899,0.048747,0.301991,0.127219,0.345773,0.176368,0.436559,0.81761,1.5581
10,5,0.033898,0.122039,0.031447,0.111961,0.035884,0.343922,0.10355,0.341277,0.159861,0.447312,0.781132,1.5449
10,6,0.025424,0.103374,0.017296,0.074276,0.027759,0.410419,0.085799,0.334532,0.138575,0.430108,0.877987,1.6224
10,7,0.025424,0.123475,0.02044,0.084107,0.02979,0.398983,0.08284,0.343525,0.143354,0.47957,0.779874,1.6834
10,8,0.067797,0.233309,0.070755,0.196614,0.092756,0.263448,0.115385,0.416367,0.226325,0.483871,0.773585,1.6996
10,9,0.101695,0.251256,0.08805,0.226106,0.113067,0.207539,0.183432,0.413219,0.261946,0.455914,0.816352,1.6391
10,10,0.169492,0.392678,0.165094,0.336974,0.170616,0.140195,0.213018,0.490558,0.364031,0.51828,0.69434,1.7005
